imdbID,title,year,genre,genres_list,plot,poster,rating,director,actors,runtime
tt0090060,St. Elmo's Fire,1985,"Drama, Romance",Drama|Romance,"Seven friends - Alec, Billy, Jules, Kevin, Kirby, Leslie and Wendy - are trying to navigate through life and their friendships following college graduation. Alec, who aspires to political life, has just shown his true colors by changing his allegiance from Democrat to Republican, which freaks out girlfriend Leslie, who he wants to marry. Budding architect Leslie, on the other hand, has an independent streak. She believes she has to make a name for herself to find out who she is before she can truly commit to another person in marriage. But Leslie and Alec have decided to live together. Because Leslie refuses to marry Alec, he believes that justifies certain behavior. Kirby, who wants to become a lawyer and who pays for his schooling by working as a waiter at their local hangout called St. Elmo's Bar, and struggling writer Kevin are currently roommates. They are on opposite extremes of the romance spectrum. Kirby has just reconnected with Dale Biberman, a slightly older woman he knew in college who is now a doctor. He is madly in love with her and will do *anything* to impress her. Kevin, on the other hand, doesn't date and states he doesn't believe in love, making his friends speculate that he's a closet homosexual who is secretly in love with Alec. Kevin will eventually open himself up to the one friend who matters the most. Billy, married with a child, is the irresponsible one of the group who would rather sleep around and play the saxophone than face the realities of being an adult with family commitments. He still lives for the memory of his fraternity glory days. Virginal and sheltered Wendy, who comes from a wealthy family, works in a low paying social services job. Her family provides for all her financial needs. She is in love with Billy, who in turn takes advantage of her adoration of him. And most are concerned about Jules, who works in a bank, lives a life of excess in all facets and doesn't have the financial means to live that lifestyle. The question for all seven becomes whether their friendship can survive adult real life.",https://m.media-amazon.com/images/M/MV5BNDU2ODMyNDctOGNlMC00OGJmLTg3MDgtZTYzZGMwMTBiYWM1XkEyXkFqcGc@._V1_SX300.jpg,6.4,Joel Schumacher,"Demi Moore, Rob Lowe, Andrew McCarthy",110 min
tt0106912,Fire in the Sky,1993,"Biography, Drama, Fantasy",Biography|Drama|Fantasy,"On the evening of November 5, 1975, a group of loggers saw a bright crimson light in a forest in White Mountains, Arizona. Curious, Travis Walton goes out for a closer look and is pushed to the ground by a blue-green energy beam. His co-workers escape in terror and they inform the police that Travis has been abducted by a flying saucer. For the next five days, Travis remains missing and the loggers endure ridicule and contempt as they are accused of murder. When he is found alive, Travis is unable to account the missing days, but the amazing ordeal slowly begins to emerge.",https://m.media-amazon.com/images/M/MV5BYzdhNzkyZWItYWJhNi00YmNhLWFiZGMtNGRkNmYwYWYwYmQyXkEyXkFqcGc@._V1_SX300.jpg,6.5,Robert Lieberman,"D.B. Sweeney, Robert Patrick, Craig Sheffer",109 min
tt0469623,Things We Lost in the Fire,2007,Drama,Drama,"Grief, recovery, and human contact. Brian is a great guy - a sweet father, a good husband, and a loyal friend to his boyhood pal Jerry who's a junkie. When tragedy strikes, Jerry tries to help Brian's wife and children cope, and Audrey, Brian's widow, tries to help Jerry kick the habit. Loss and addiction are stubborn. The story starts on the day of the funeral, with Brian appearing in flashbacks. A neighbor's divorce, a dinner party that includes a young woman from the Narcotics Anonymous group Jerry attends, and thinking back to a fire in Brian and Audrey's garage give the story texture.",https://m.media-amazon.com/images/M/MV5BMTcyNTc3NTY2MF5BMl5BanBnXkFtZTcwMTE3NzYzMw@@._V1_SX300.jpg,7.1,Susanne Bier,"Halle Berry, Benicio Del Toro, Alison Lohman",118 min
tt1925431,Fire with Fire,2012,"Action, Crime, Mystery",Action|Crime|Mystery,"After witnessing the brutal murders of a convenience store owner and his son, firefighter Jeremy Coleman barely escapes with his life. As he is forced to testify against the crime lord, Hagan, he is placed in the witness protection program under the watch of the U.S. Marshals. When his new identity becomes compromised Jeremy is forced to take an unexpected course of action in order to get his life back and save the lives of those he loves.",https://m.media-amazon.com/images/M/MV5BMTAyOTc4OTg2MzJeQTJeQWpwZ15BbWU3MDk0NzgyNzg@._V1_SX300.jpg,5.6,David Barrett,"Josh Duhamel, Bruce Willis, Rosario Dawson",97 min
tt0088194,Streets of Fire,1984,"Action, Crime, Drama",Action|Crime|Drama,"It is another time - Another Place - where the 1950s is mixed with the 1980s. In a city where it is always nighttime, during a concert performing live before a crowd of her fans, rock 'n' roll singer Ellen Aim is kidnapped by motorcyclist Raven Shaddock and his biker gang ""The Bombers"" on stage. Billy Fish, Ellen's manager, hires Ellen's ex-boyfriend and mercenary Tom Cody, who has arrived in town to visit his sister Reva, to rescue Ellen from the Bomber's nightclub, where they are holding her captive for their own amusement. Joined by ex-soldier and mechanic McCoy who is also in town looking for work, Cody and Fish set out across the rain infested streets inhabited by cops, street gangs and rock fans and into the criminal neighborhood 'The Battery', where Cody, Fish and McCoy prepare to rescue Ellen from the gang.",https://m.media-amazon.com/images/M/MV5BY2YyMmQ5MWMtMzNmNS00NjdlLThkNjAtNmY4NGI2OWRjZWI4XkEyXkFqcGc@._V1_SX300.jpg,6.7,Walter Hill,"Michael Paré, Diane Lane, Rick Moranis",93 min
tt3704700,Brain on Fire,2016,"Biography, Drama",Biography|Drama,"The film follows the harrowing experience of a writer struggling with a rare neurological disease from when she first suffers symptoms to the many attempts at diagnosing it and the eventual discovery of the real cause of her illness. Based on the book, 'Brain On Fire', the true story of Susannah Cahalan, a journalist for the New York Post.",https://m.media-amazon.com/images/M/MV5BMDcxZmVlM2ItNmViMS00YmEwLWFkNGQtMWEyODczZGRlNDNkXkEyXkFqcGc@._V1_SX300.jpg,6.6,Gerard Barrett,"Chloë Grace Moretz, Thomas Mann, Richard Armitage",88 min
tt31036941,Jurassic World: Rebirth,2025,"Action, Adventure, Sci-Fi",Action|Adventure|Sci-Fi,"Five years post-Jurassic World: Dominion (2022), an expedition braves isolated equatorial regions to extract DNA from three massive prehistoric creatures for a groundbreaking medical breakthrough.",https://m.media-amazon.com/images/M/MV5BNjg2NTcwYWQtYzk4NS00MTJhLWEzZjItMzIxNjk3YzlkYzU0XkEyXkFqcGc@._V1_SX300.jpg,5.8,Gareth Edwards,"Scarlett Johansson, Mahershala Ali, Jonathan Bailey",133 min
tt0372588,Team America: World Police,2004,"Action, Comedy",Action|Comedy,"The North American counter-terrorism force Team America attacks a group of terrorists in Paris. Later, the leader of the organization, Spottswoode, invites the famous Broadway actor Gary Johnston to join his world police and work undercover in Cairo, infiltrating a terrorist organization in the hope they will disclose their plan of destroying the world. Team America destroy the cell of terrorists, but then the Panama Canal is attacked by the criminals as a payback. Gary feels responsible for the death of many innocents and leaves the counter-terrorism organization. When the leader of North Korea, Kim Jong Il, joins a group of pacifist actors and actresses with the intention of using weapons of massive destruction, Team America tries to avoid the destruction of the world.",https://m.media-amazon.com/images/M/MV5BMTM2Nzc4NjYxMV5BMl5BanBnXkFtZTcwNTM1MTcyMQ@@._V1_SX300.jpg,7.2,Trey Parker,"Trey Parker, Matt Stone, Kristen Miller",98 min
tt0105793,Wayne's World,1992,"Comedy, Music",Comedy|Music,"Wayne is still living at home. He has a world class collection of name tags from jobs he's tried, but he does have his own public access TV show. A local station decides to hire him and his sidekick, Garth, to do their show professionally and Wayne &amp; Garth find that it is no longer the same. Wayne falls for a bass guitarist and uses his and Garth's Video contacts to help her career along, knowing that Ben Oliver, the sleazy advertising guy who is ruining their show will probably take her away from him if they fail.",https://m.media-amazon.com/images/M/MV5BZGNlZDY1ZTEtZTMxOS00ZjQ5LThjODUtYTBmMWYyMjAxZDdiXkEyXkFqcGc@._V1_SX300.jpg,7.0,Penelope Spheeris,"Mike Myers, Dana Carvey, Rob Lowe",94 min
tt14513804,Captain America: Brave New World,2025,"Action, Adventure, Sci-Fi",Action|Adventure|Sci-Fi,"Sam Wilson, the new Captain America, finds himself in the middle of an international incident and must discover the motive behind a nefarious global plan.",https://m.media-amazon.com/images/M/MV5BNDRjY2E0ZmEtN2QwNi00NTEwLWI3MWItODNkMGYwYWFjNGE0XkEyXkFqcGc@._V1_SX300.jpg,5.6,Julius Onah,"Anthony Mackie, Harrison Ford, Danny Ramirez",118 min
tt10370710,The Worst Person in the World,2021,"Comedy, Drama, Romance",Comedy|Drama|Romance,"A modern dramedy about the quest for love and meaning in contemporary Oslo. It chronicles four years in the life of Julie, a young woman who navigates the troubled waters of her love life and struggles to find her career path, leading her to take a realistic look at who she really is.",https://m.media-amazon.com/images/M/MV5BZGEyYzBiYmItZDM4OC00NTdmLWJlYzctODdiM2E2MjZmYTU2XkEyXkFqcGc@._V1_SX300.jpg,7.7,Joachim Trier,"Renate Reinsve, Anders Danielsen Lie, Herbert Nordrum",128 min
tt1307068,Seeking a Friend for the End of the World,2012,"Adventure, Comedy, Drama",Adventure|Comedy|Drama,"An asteroid named ""Matilda"" is on a collision course towards Earth and in three weeks the world will come to an absolute end. What would you do if your life and the world were doomed? One man decides to spend his time searching for his long lost love from high school during the coming catastrophe.",https://m.media-amazon.com/images/M/MV5BNDgxYzQ5ZGYtZDAyMS00MWNiLWIwMWMtZmIwODUwODFhYjdlXkEyXkFqcGc@._V1_SX300.jpg,6.7,Lorene Scafaria,"Steve Carell, Keira Knightley, Adam Brody",101 min
tt1568921,The Secret World of Arrietty,2010,"Animation, Adventure, Drama",Animation|Adventure|Drama,"Fourteen-year-old Arrietty (Bridgit Mendler, Saoirse Ronan, and Mirai Shida) and the rest of the Clock family live in peaceful anonymity as they make their own home from items that they borrow from the house's human inhabitants. However, life changes for the Clocks when a human boy discovers Arrietty.",https://m.media-amazon.com/images/M/MV5BMTAxNjk3OTYyODReQTJeQWpwZ15BbWU3MDgyODY2OTY@._V1_SX300.jpg,7.6,Hiromasa Yonebayashi,"Mirai Shida, Ryûnosuke Kamiki, Tatsuya Fujiwara",94 min
tt0074695,Cross of Iron,1977,"Drama, War",Drama|War,"In 1943, on the Russian front, decorated leader Rolf Steiner (James Coburn) is promoted to Sergeant after another successful mission. Meanwhile, upper-class arrogant Prussian Captain Hauptmann Stransky (Maximilian Schell) is assigned as the new commander of his squad. After a bloody battle of Steiner's squad against the Russian troops led by the brave Lieutenant Meyer (Igor Galo), who dies in combat, the coward Stransky claims that he led his squad against the Russian and requests to be awarded with the Iron Cross to satisfy his personal ambition together with that of his aristocratic family. Stransky gives the names of Steiner and of the homosexual Lieutenant Triebig (Roger Fritz) as witnesses of his accomplishment, but Steiner, who has problems with the Army's chain of command and with Stransky's arrogance, refuses to participate in the fraud. When Colonel Brandt (James Mason) gives the order to leave the position in the front, Stransky does not retransmit the order to Steiner's squad, and they are left alone, surrounded by the enemy and have to fight to survive.",https://m.media-amazon.com/images/M/MV5BZjMyNGJmNzItYTEyNy00ZDVhLTkzNTQtNTIzZjFhZjMzMDBhXkEyXkFqcGc@._V1_SX300.jpg,7.4,Sam Peckinpah,"James Coburn, Maximilian Schell, James Mason",119 min
tt0096251,Tetsuo: The Iron Man,1989,"Horror, Sci-Fi",Horror|Sci-Fi,"Mad with pain by the festering wound in his thigh, an extreme sado-sexual ""Metal Fetishist"" dashes out into the street, and is accidentally hit by the car of a white-collar worker and his girlfriend. But, strangely, instead of dying, the salaryman finds himself before a mysterious and agonisingly majestic transformation--one that twists and bends the pliable human flesh, inextricably intertwining it with the strong and cold iron. Now, there is no turning back, and nothing can stand in the way of the glorious final mutation. Is this the beginning of a new era?",https://m.media-amazon.com/images/M/MV5BY2YwM2EyZDMtZTdhYi00NDg1LTgxYWItNWU2NDdiY2JiZGJjXkEyXkFqcGc@._V1_SX300.jpg,6.9,Shin'ya Tsukamoto,"Tomorô Taguchi, Kei Fujiwara, Nobu Kanaoka",67 min
tt0076578,Pumping Iron,1977,"Documentary, Sport",Documentary|Sport,"From Gold's Gym in Venice Beach, California, to the showdown in Pretoria, amateur and professional bodybuilders prepare for the 1975 Mr. Olympia and Mr. Universe contests, in this part-scripted, part-documentary film. The five-time champion, Arnold Schwarzenegger, defends his Mr. Olympia title against Serge Nubret and the shy young deaf, Lou Ferrigno, whose father is his coach; the ruthless champ psyches out the young lion. Sardinian Franco Columbu competes in the lightweight class; at home in Italy, he solves a tight parking problem by lifting the car into place. Joe Weider is the marketer; Mike Katz and Ken Waller go for the title of Mr. Universe. Bodybuilding and a celebrity-to-be go mainstream.",https://m.media-amazon.com/images/M/MV5BMzFkMDc5ZjYtMzg1My00ZDY3LThlMTYtZmQ3ZDY4YzJhZGY1XkEyXkFqcGc@._V1_SX300.jpg,7.3,"George Butler, Robert Fiore","Arnold Schwarzenegger, Lou Ferrigno, Matty Ferrigno",86 min
tt3296908,The Man with the Iron Heart,2017,"Action, Biography, Thriller",Action|Biography|Thriller,"1942: The Third Reich is at its peak. The Czech resistance in London decides to plan the most ambitious military operation of WWII: Anthropoid. Two young recruits in their late twenties, Jozef Gabcik and Jan Kubis, are sent to Prague to assassinate the most ruthless Nazi leader - Reich-protector Reinhard Heydrich, Head of the SS, the Gestapo, and the architect of the ""Final Solution"".",https://m.media-amazon.com/images/M/MV5BOWVkNGQ3YmUtYmJlYy00MjVlLTgyMmEtNGUzMGFjMmVhZDFjXkEyXkFqcGc@._V1_SX300.jpg,6.4,Cédric Jimenez,"Jason Clarke, Rosamund Pike, Jack O'Connell",120 min
